gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
NCSTN,0.048462853,0.045521468,0.002941385,,,tumor|nontumor
CTNNBIP1,0.02881215,0.025879305,0.0029328447,,,tumor|nontumor
FHIP2B,0.0243439,0.021414183,0.0029297173,,,tumor|nontumor
PPP1R2,0.031265426,0.028337426,0.002928,,,tumor|nontumor
ANKH,0.025505556,0.022579024,0.0029265322,,,tumor|nontumor
COL4A2,0.09397593,0.09105116,0.0029247701,,,tumor|nontumor
TPD52L2,0.07048476,0.067564234,0.0029205233,,,tumor|nontumor
MARCHF7,0.038787276,0.035869937,0.0029173382,,,tumor|nontumor
FAM89A,0.027006224,0.024088923,0.002917301,,,tumor|nontumor
PRDM2,0.02752759,0.024611395,0.0029161945,,,tumor|nontumor
RHBDF1,0.029789029,0.026875807,0.0029132217,,,tumor|nontumor
CSRP2,0.023979694,0.021066494,0.0029131994,,,tumor|nontumor
KRT10,0.07481032,0.071908966,0.002901353,,,tumor|nontumor
WDFY2,0.025193045,0.0222946,0.0028984454,,,tumor|nontumor
GIPC1,0.04781491,0.04491704,0.0028978698,,,tumor|nontumor
IGF2R,0.03988511,0.03699048,0.0028946325,,,tumor|nontumor
MAST4,0.04928472,0.046390403,0.0028943159,,,tumor|nontumor
ARID4B,0.04192112,0.039036978,0.002884142,,,tumor|nontumor
BAZ1A,0.13661495,0.13373534,0.0028796047,,,tumor|nontumor
SF3B1,0.0593193,0.05644102,0.0028782785,,,tumor|nontumor
IFFO2,0.032354794,0.029481238,0.0028735567,,,tumor|nontumor
EIF2AK2,0.04936322,0.04649067,0.002872549,,,tumor|nontumor
EIF4G3,0.041795615,0.038924348,0.0028712675,,,tumor|nontumor
IGF2BP2,0.024424322,0.02155335,0.0028709713,,,tumor|nontumor
LRFN4,0.022670241,0.0198073,0.0028629415,,,tumor|nontumor
STAU1,0.084853955,0.0819931,0.0028608516,,,tumor|nontumor
PYCR2,0.030984687,0.028125742,0.0028589442,,,tumor|nontumor
ZNF385A,0.037285373,0.034430344,0.002855029,,,tumor|nontumor
MEF2A,0.036509093,0.033654105,0.002854988,,,tumor|nontumor
HDHD5,0.023605539,0.020753222,0.002852317,,,tumor|nontumor
CTDNEP1,0.0746374,0.07178724,0.00285016,,,tumor|nontumor
LRP10,0.03152394,0.028679347,0.0028445926,,,tumor|nontumor
CYSTM1,0.02923275,0.026388217,0.002844533,,,tumor|nontumor
CDK13,0.048072822,0.045228325,0.0028444976,,,tumor|nontumor
VCAN,0.037783854,0.034944948,0.002838906,,,tumor|nontumor
DLGAP4,0.045056943,0.042218555,0.002838388,,,tumor|nontumor
FRYL,0.034484264,0.0316498,0.0028344654,,,tumor|nontumor
PPARA,0.023009574,0.020177608,0.0028319657,,,tumor|nontumor
ARFGAP3,0.027062364,0.024232825,0.0028295387,,,tumor|nontumor
AKT1,0.035258424,0.03243077,0.0028276518,,,tumor|nontumor
IFITM3,0.21378547,0.21095906,0.0028264076,,,tumor|nontumor
PCNX4,0.026480947,0.023655523,0.002825424,,,tumor|nontumor
CTHRC1,0.034726717,0.031904474,0.0028222427,,,tumor|nontumor
SYNE2,0.048268784,0.04545297,0.0028158128,,,tumor|nontumor
PRKCSH,0.0653758,0.06256278,0.0028130189,,,tumor|nontumor
MANBAL,0.031261824,0.028455071,0.002806753,,,tumor|nontumor
SERPINH1,0.06355111,0.060745396,0.0028057173,,,tumor|nontumor
ARPC5L,0.050102405,0.047310237,0.0027921684,,,tumor|nontumor
NAPRT,0.022446949,0.019655999,0.0027909502,,,tumor|nontumor
GNA15,0.04420649,0.04141721,0.0027892776,,,tumor|nontumor
HOMER2,0.028951842,0.026165323,0.002786519,,,tumor|nontumor
HSF1,0.033921447,0.031138636,0.0027828105,,,tumor|nontumor
AGPAT2,0.03354848,0.030768486,0.002779996,,,tumor|nontumor
SMIM12,0.043914594,0.041136786,0.0027778074,,,tumor|nontumor
CCDC71L,0.02786264,0.025085704,0.0027769357,,,tumor|nontumor
IMPDH1,0.030837158,0.028060244,0.0027769133,,,tumor|nontumor
ARPC1A,0.0640007,0.06122672,0.0027739815,,,tumor|nontumor
CPNE2,0.024350805,0.021577297,0.0027735084,,,tumor|nontumor
ARGLU1,0.04791385,0.045141555,0.002772294,,,tumor|nontumor
YTHDF2,0.042063348,0.039292112,0.002771236,,,tumor|nontumor
PSMD2,0.09087975,0.088110656,0.0027690977,,,tumor|nontumor
UBE2D3,0.083948106,0.08117999,0.0027681142,,,tumor|nontumor
UBE2L3,0.075992614,0.073231906,0.0027607083,,,tumor|nontumor
LINC00511,0.033932656,0.031177014,0.002755642,,,tumor|nontumor
GPCPD1,0.03735315,0.034601178,0.0027519725,,,tumor|nontumor
NEMF,0.024259482,0.021509707,0.0027497746,,,tumor|nontumor
CDK16,0.042342793,0.03959688,0.0027459115,,,tumor|nontumor
CHIC2,0.029318998,0.026580388,0.00273861,,,tumor|nontumor
DDAH2,0.025235126,0.02249962,0.0027355049,,,tumor|nontumor
CUX1,0.046696458,0.043963753,0.0027327053,,,tumor|nontumor
SRSF9,0.062184308,0.059455693,0.002728615,,,tumor|nontumor
GNPTG,0.031160777,0.028434735,0.0027260426,,,tumor|nontumor
LRCH3,0.02663188,0.023910785,0.0027210955,,,tumor|nontumor
LIMS1,0.03412019,0.031399667,0.0027205236,,,tumor|nontumor
RELA,0.065273285,0.06255774,0.002715543,,,tumor|nontumor
NOTCH3,0.08578406,0.08307209,0.002711974,,,tumor|nontumor
SRC,0.024908308,0.022197569,0.0027107392,,,tumor|nontumor
GPHN,0.026749993,0.024042819,0.002707174,,,tumor|nontumor
UGCG,0.03172832,0.029022356,0.0027059633,,,tumor|nontumor
UBE2Q1,0.059170716,0.056465086,0.00270563,,,tumor|nontumor
TBC1D20,0.02242672,0.019723017,0.002703704,,,tumor|nontumor
KLHDC2,0.031949975,0.029246341,0.0027036332,,,tumor|nontumor
UBE2E2,0.026277144,0.023574172,0.002702972,,,tumor|nontumor
TBCA,0.09510011,0.09240048,0.002699636,,,tumor|nontumor
PNISR,0.042201083,0.039504077,0.0026970059,,,tumor|nontumor
MAPK11,0.024776222,0.022082211,0.0026940107,,,tumor|nontumor
SP140L,0.023338769,0.020645162,0.0026936065,,,tumor|nontumor
PAIP2,0.046157785,0.043465253,0.0026925318,,,tumor|nontumor
DDR1,0.045292754,0.042600684,0.0026920699,,,tumor|nontumor
MBOAT2,0.02785656,0.025166718,0.0026898421,,,tumor|nontumor
LSM12,0.029100865,0.026412547,0.0026883185,,,tumor|nontumor
UBXN6,0.06061362,0.05792963,0.0026839897,,,tumor|nontumor
S100A3,0.031436082,0.028753096,0.0026829857,,,tumor|nontumor
TPM2,0.024190415,0.02150798,0.0026824344,,,tumor|nontumor
RRAGC,0.057297587,0.0546172,0.0026803873,,,tumor|nontumor
MYO1D,0.05540175,0.05273028,0.002671469,,,tumor|nontumor
CDYL2,0.13781632,0.13514753,0.002668798,,,tumor|nontumor
MYO1E,0.041909803,0.03924406,0.0026657432,,,tumor|nontumor
SNHG15,0.04736331,0.04469974,0.0026635714,,,tumor|nontumor
CAPNS1,0.096285895,0.093624435,0.0026614591,,,tumor|nontumor
TAF13,0.032877315,0.030217672,0.002659643,,,tumor|nontumor
EFHD2,0.05848097,0.055822782,0.0026581883,,,tumor|nontumor
GNAQ,0.026218563,0.023561364,0.0026571993,,,tumor|nontumor
MAP4K5,0.026682993,0.024027674,0.0026553199,,,tumor|nontumor
UBQLN1,0.046033103,0.04338376,0.0026493445,,,tumor|nontumor
MRPL32,0.04330673,0.0406595,0.0026472323,,,tumor|nontumor
GAS2L1,0.040858716,0.038211994,0.002646722,,,tumor|nontumor
GANAB,0.12302115,0.12037458,0.0026465654,,,tumor|nontumor
MLF1,0.026665477,0.024019718,0.002645759,,,tumor|nontumor
PARD3,0.03502329,0.032381225,0.0026420653,,,tumor|nontumor
ENSG00000287587,0.03191364,0.029275669,0.002637973,,,tumor|nontumor
R3HDM4,0.06641114,0.06377495,0.0026361868,,,tumor|nontumor
NOP10,0.079332,0.07669881,0.0026331916,,,tumor|nontumor
TENT4A,0.026370395,0.023743546,0.0026268493,,,tumor|nontumor
RASA1,0.023221616,0.020597914,0.0026237015,,,tumor|nontumor
ARAP1,0.02807745,0.025456237,0.002621213,,,tumor|nontumor
CTSD,0.1233186,0.12070081,0.0026177913,,,tumor|nontumor
KIAA1522,0.037639376,0.035022244,0.002617132,,,tumor|nontumor
STK3,0.032046374,0.029429596,0.002616778,,,tumor|nontumor
AHCYL1,0.039984845,0.037369534,0.0026153103,,,tumor|nontumor
UBE2D1,0.022446016,0.019833948,0.0026120674,,,tumor|nontumor
ARL6IP6,0.023918394,0.021306891,0.002611503,,,tumor|nontumor
DLST,0.03563618,0.03302936,0.0026068203,,,tumor|nontumor
TOX2,0.024673508,0.022069165,0.002604343,,,tumor|nontumor
RNF216,0.035063155,0.032463618,0.0025995374,,,tumor|nontumor
GID8,0.054424252,0.051826715,0.002597537,,,tumor|nontumor
UBE2F,0.027386716,0.024789914,0.0025968011,,,tumor|nontumor
RHBDD2,0.044575308,0.04198014,0.0025951676,,,tumor|nontumor
ABI1,0.036871932,0.034280248,0.0025916845,,,tumor|nontumor
ELOC,0.07759123,0.075000934,0.0025902987,,,tumor|nontumor
TBC1D22A,0.03032398,0.027735576,0.0025884043,,,tumor|nontumor
GLIS2,0.03680099,0.03421377,0.0025872216,,,tumor|nontumor
PNRC1,0.03280785,0.0302238,0.0025840495,,,tumor|nontumor
TMEM30A,0.041524407,0.038942747,0.0025816597,,,tumor|nontumor
DBN1,0.036892448,0.034316413,0.0025760345,,,tumor|nontumor
PTK6,0.024663197,0.022089422,0.0025737751,,,tumor|nontumor
SREK1IP1,0.030787956,0.028215267,0.0025726892,,,tumor|nontumor
TNFRSF1A,0.033469632,0.030899242,0.0025703907,,,tumor|nontumor
COL5A2,0.0376165,0.035046674,0.0025698245,,,tumor|nontumor
ZNRF1,0.023844708,0.021275077,0.0025696307,,,tumor|nontumor
SRP54,0.072925456,0.070365086,0.0025603697,,,tumor|nontumor
TMEM245,0.025795134,0.023235017,0.0025601164,,,tumor|nontumor
IRX2,0.04077645,0.038216837,0.0025596134,,,tumor|nontumor
TPD52,0.034598187,0.03203975,0.0025584362,,,tumor|nontumor
WDR33,0.024345791,0.02178929,0.002556501,,,tumor|nontumor
MIDN,0.05180394,0.04924815,0.0025557876,,,tumor|nontumor
RELL1,0.02237619,0.019823216,0.002552975,,,tumor|nontumor
OPTN,0.04495907,0.04241127,0.0025477968,,,tumor|nontumor
SULF1,0.03955113,0.03700434,0.002546791,,,tumor|nontumor
CAMK2D,0.024482233,0.02193831,0.0025439244,,,tumor|nontumor
C12orf75,0.08170611,0.07916842,0.00253769,,,tumor|nontumor
CDCA4,0.023203133,0.02066815,0.0025349818,,,tumor|nontumor
NTPCR,0.037373636,0.034843475,0.0025301613,,,tumor|nontumor
TNFRSF21,0.06435568,0.06182716,0.0025285184,,,tumor|nontumor
NCKAP1,0.09271147,0.09018421,0.0025272593,,,tumor|nontumor
TMC6,0.032392442,0.029875446,0.002516996,,,tumor|nontumor
RUNX1,0.098941706,0.09643103,0.0025106743,,,tumor|nontumor
FBXO7,0.061061308,0.058554836,0.0025064722,,,tumor|nontumor
NUMA1,0.07644255,0.07394145,0.0025011003,,,tumor|nontumor
STX3,0.02589652,0.023397677,0.0024988428,,,tumor|nontumor
CHMP4C,0.03025706,0.027761366,0.002495693,,,tumor|nontumor
EPPK1,0.06017904,0.05768466,0.0024943799,,,tumor|nontumor
HEXIM1,0.02753389,0.025042176,0.0024917144,,,tumor|nontumor
MED21,0.043778885,0.04129589,0.0024829954,,,tumor|nontumor
PAFAH1B2,0.03364205,0.031162588,0.002479462,,,tumor|nontumor
PPP4C,0.053645235,0.05117406,0.002471175,,,tumor|nontumor
SH3GL1,0.027877467,0.025409233,0.002468234,,,tumor|nontumor
FOXJ3,0.034206074,0.031738296,0.0024677776,,,tumor|nontumor
PAWR,0.04155307,0.039085437,0.0024676323,,,tumor|nontumor
CLASP1,0.036000326,0.033533007,0.0024673194,,,tumor|nontumor
YPEL3,0.04313308,0.040668998,0.002464082,,,tumor|nontumor
TP53I13,0.02857377,0.026112061,0.002461709,,,tumor|nontumor
ITPR3,0.04566901,0.043207824,0.0024611875,,,tumor|nontumor
ATRAID,0.06322126,0.060761463,0.002459798,,,tumor|nontumor
TRAF7,0.040743176,0.038288154,0.0024550222,,,tumor|nontumor
PSMD11,0.0870429,0.08459376,0.00244914,,,tumor|nontumor
PCGF2,0.029931322,0.027482366,0.0024489556,,,tumor|nontumor
RBM25,0.04553427,0.043087192,0.0024470799,,,tumor|nontumor
TNFAIP8,0.026610535,0.024163755,0.00244678,,,tumor|nontumor
GRK2,0.06566951,0.063223206,0.0024463013,,,tumor|nontumor
STK25,0.039050885,0.036605563,0.0024453215,,,tumor|nontumor
RER1,0.058873218,0.056427974,0.0024452433,,,tumor|nontumor
SHARPIN,0.035434917,0.032990653,0.0024442635,,,tumor|nontumor
ZMYM2,0.024942989,0.022501886,0.0024411026,,,tumor|nontumor
DYNC1H1,0.04808817,0.04564905,0.002439119,,,tumor|nontumor
ZBTB7A,0.051976155,0.04954632,0.0024298355,,,tumor|nontumor
RNF130,0.03233587,0.029906254,0.0024296157,,,tumor|nontumor
PCNX1,0.02757633,0.02514785,0.0024284795,,,tumor|nontumor
PPP1R21,0.02400636,0.021580948,0.0024254117,,,tumor|nontumor
USP22,0.07099694,0.06857274,0.0024242029,,,tumor|nontumor
ELK3,0.02486441,0.022441495,0.002422914,,,tumor|nontumor
CERCAM,0.025978595,0.023555715,0.0024228804,,,tumor|nontumor
TRIM56,0.030152295,0.027735826,0.0024164692,,,tumor|nontumor
VAT1,0.029158318,0.026760608,0.0023977105,,,tumor|nontumor
TMED9,0.14261058,0.14021318,0.0023974031,,,tumor|nontumor
WDR26,0.05060032,0.048205335,0.0023949854,,,tumor|nontumor
PNMA1,0.02398301,0.021597024,0.002385985,,,tumor|nontumor
SLC9A1,0.02231082,0.019927261,0.002383558,,,tumor|nontumor
CHMP2A,0.03521959,0.032839067,0.0023805238,,,tumor|nontumor
ATP9A,0.036880035,0.03450037,0.0023796633,,,tumor|nontumor
GIT1,0.059560407,0.05718184,0.002378568,,,tumor|nontumor
EIF5A,0.10712495,0.10474677,0.0023781806,,,tumor|nontumor
MORF4L2,0.0966617,0.094285406,0.0023762956,,,tumor|nontumor
ODC1,0.04143758,0.03906173,0.0023758523,,,tumor|nontumor
TUT4,0.033062667,0.030690897,0.0023717694,,,tumor|nontumor
TRAPPC6B,0.025399512,0.023032064,0.002367448,,,tumor|nontumor
CNOT2,0.026990479,0.02463303,0.0023574494,,,tumor|nontumor
TXNDC17,0.07885655,0.0765002,0.0023563504,,,tumor|nontumor
TMEM106B,0.03776535,0.035412468,0.0023528822,,,tumor|nontumor
REEP4,0.033967078,0.03161421,0.0023528673,,,tumor|nontumor
COPS8,0.034008842,0.03165928,0.002349563,,,tumor|nontumor
PITPNA,0.040455993,0.03810769,0.0023483038,,,tumor|nontumor
ATF4,0.10613693,0.1037892,0.00234773,,,tumor|nontumor
ADAMTS4,0.04891146,0.04656497,0.0023464896,,,tumor|nontumor
SNHG26,0.026476793,0.024134474,0.002342319,,,tumor|nontumor
C5orf15,0.035177108,0.032835495,0.0023416132,,,tumor|nontumor
RNASEK,0.07361355,0.071276,0.0023375452,,,tumor|nontumor
VAMP8,0.11692127,0.114584155,0.002337113,,,tumor|nontumor
COL16A1,0.03821744,0.035881747,0.0023356937,,,tumor|nontumor
B3GNT5,0.022268483,0.019936292,0.002332192,,,tumor|nontumor
KCNC2,0.10039701,0.098067775,0.0023292378,,,tumor|nontumor
EPCAM,0.025306212,0.022979368,0.0023268443,,,tumor|nontumor
RNF19B,0.05255947,0.050236776,0.0023226924,,,tumor|nontumor
SFT2D1,0.031328056,0.029006697,0.0023213588,,,tumor|nontumor
ARIH1,0.03496525,0.03264447,0.0023207814,,,tumor|nontumor
HTRA1,0.03870851,0.0363913,0.0023172125,,,tumor|nontumor
JUNB,0.23052366,0.2282089,0.0023147613,,,tumor|nontumor
PLCB1,0.025735406,0.023421522,0.002313884,,,tumor|nontumor
WDR1,0.060886644,0.058575504,0.0023111403,,,tumor|nontumor
VTI1B,0.049848933,0.047538128,0.002310805,,,tumor|nontumor
LRRC41,0.042715076,0.0404044,0.0023106746,,,tumor|nontumor
CSRP1,0.03346033,0.031150984,0.0023093466,,,tumor|nontumor
ZDHHC12,0.023980131,0.021672482,0.0023076497,,,tumor|nontumor
EML2,0.023497552,0.02119045,0.002307102,,,tumor|nontumor
C1orf52,0.02840932,0.026103972,0.0023053493,,,tumor|nontumor
RAB21,0.042291123,0.03998798,0.002303142,,,tumor|nontumor
ATP1A1,0.075711645,0.07342264,0.0022890046,,,tumor|nontumor
EMP3,0.024341177,0.022052413,0.0022887643,,,tumor|nontumor
HTATIP2,0.03970836,0.037420426,0.0022879355,,,tumor|nontumor
SEMA3C,0.034504768,0.032219507,0.0022852607,,,tumor|nontumor
ELOVL1,0.060798377,0.058519326,0.0022790506,,,tumor|nontumor
CDC42BPA,0.026749533,0.024471026,0.0022785068,,,tumor|nontumor
ZNFX1,0.032561544,0.030283807,0.0022777375,,,tumor|nontumor
GET4,0.029442953,0.027166285,0.0022766683,,,tumor|nontumor
ZDHHC5,0.053968564,0.051699825,0.002268739,,,tumor|nontumor
CFAP251,0.040003836,0.037737228,0.0022666082,,,tumor|nontumor
SIK3,0.02411971,0.021855146,0.0022645649,,,tumor|nontumor
SUN2,0.063944966,0.061680414,0.0022645518,,,tumor|nontumor
AGAP1,0.02343987,0.021180479,0.0022593904,,,tumor|nontumor
RNF14,0.028010635,0.02575208,0.002258554,,,tumor|nontumor
SESN3,0.040115573,0.037857853,0.0022577196,,,tumor|nontumor
GSK3A,0.05501799,0.05276353,0.00225446,,,tumor|nontumor
BIRC6,0.031259198,0.029005868,0.0022533294,,,tumor|nontumor
KDM2A,0.054156434,0.051903393,0.0022530407,,,tumor|nontumor
HPCAL1,0.02976117,0.027510615,0.002250554,,,tumor|nontumor
SPINT2,0.10252418,0.1002779,0.002246283,,,tumor|nontumor
ZC3H3,0.04306829,0.040825393,0.0022428967,,,tumor|nontumor
KPNA4,0.05785133,0.055608492,0.002242837,,,tumor|nontumor
NABP1,0.02955624,0.027313711,0.0022425298,,,tumor|nontumor
FGD5-AS1,0.02665491,0.024416817,0.002238093,,,tumor|nontumor
SMC5,0.022881733,0.020646999,0.0022347346,,,tumor|nontumor
RHOT2,0.024207624,0.021978037,0.0022295862,,,tumor|nontumor
RO60,0.032733984,0.030506453,0.0022275317,,,tumor|nontumor
PDZK1IP1,0.03466527,0.032439474,0.0022257976,,,tumor|nontumor
PRRC2B,0.058395814,0.0561748,0.0022210144,,,tumor|nontumor
CNIH1,0.05167384,0.049454384,0.0022194572,,,tumor|nontumor
PKN2,0.023740383,0.021521684,0.002218699,,,tumor|nontumor
UFM1,0.034625303,0.032408252,0.0022170506,,,tumor|nontumor
RBM34,0.034044527,0.031831317,0.0022132099,,,tumor|nontumor
UBE2K,0.05304718,0.050837077,0.002210103,,,tumor|nontumor
TAB2,0.023396604,0.021187136,0.0022094678,,,tumor|nontumor
POLDIP2,0.04658271,0.044374518,0.002208192,,,tumor|nontumor
UIMC1,0.030966388,0.028761268,0.0022051204,,,tumor|nontumor
ZDHHC3,0.028350377,0.026145786,0.0022045914,,,tumor|nontumor
RPL28,0.23773311,0.2355316,0.0022015125,,,tumor|nontumor
STARD3NL,0.02759386,0.025393836,0.0022000242,,,tumor|nontumor
CELSR2,0.041935544,0.03973621,0.0021993332,,,tumor|nontumor
FOSL2,0.10229572,0.10010106,0.002194658,,,tumor|nontumor
LAMTOR5,0.079842046,0.077647924,0.0021941215,,,tumor|nontumor
UBE2E3,0.055731133,0.0535376,0.002193533,,,tumor|nontumor
TBC1D14,0.022371178,0.02017866,0.0021925177,,,tumor|nontumor
VPS41,0.03151804,0.029326256,0.002191782,,,tumor|nontumor
IMP3,0.06261026,0.06043271,0.0021775514,,,tumor|nontumor
WTAP,0.07943708,0.07726398,0.002173096,,,tumor|nontumor
PPP6R3,0.041699264,0.039528307,0.0021709576,,,tumor|nontumor
TMEM179B,0.06050122,0.058337655,0.0021635666,,,tumor|nontumor
B4GALT3,0.03046849,0.02830505,0.00216344,,,tumor|nontumor
BRK1,0.078226455,0.07606441,0.0021620467,,,tumor|nontumor
SDF2,0.042020574,0.039863292,0.002157282,,,tumor|nontumor
NIPBL,0.028825419,0.02666998,0.00215544,,,tumor|nontumor
HMOX2,0.026429974,0.024282418,0.0021475554,,,tumor|nontumor
AFDN,0.040693894,0.038550265,0.002143629,,,tumor|nontumor
DCTN4,0.031234028,0.029090773,0.0021432545,,,tumor|nontumor
FAM210B,0.038155984,0.03601614,0.002139844,,,tumor|nontumor
CHMP3,0.059765484,0.057630576,0.002134908,,,tumor|nontumor
MLXIP,0.032553907,0.030423718,0.00213019,,,tumor|nontumor
LARP6,0.03808047,0.035950825,0.0021296442,,,tumor|nontumor
CLK2,0.026665369,0.024535915,0.0021294542,,,tumor|nontumor
ZMIZ1,0.036668446,0.034540225,0.002128221,,,tumor|nontumor
KMT2C,0.027009027,0.024882004,0.0021270234,,,tumor|nontumor
NRBP1,0.05968922,0.057562936,0.002126284,,,tumor|nontumor
ABL2,0.029070882,0.026945127,0.002125755,,,tumor|nontumor
CD81,0.11892057,0.11680019,0.002120383,,,tumor|nontumor
FEM1B,0.03283631,0.03072105,0.0021152608,,,tumor|nontumor
TMEM127,0.052302618,0.05018765,0.0021149665,,,tumor|nontumor
PARVB,0.032995835,0.03088216,0.0021136757,,,tumor|nontumor
RAP2C,0.02473731,0.022624088,0.0021132212,,,tumor|nontumor
RAB3GAP2,0.027387805,0.025275523,0.0021122824,,,tumor|nontumor
HDAC7,0.034688737,0.032577053,0.0021116845,,,tumor|nontumor
IAH1,0.0334548,0.031343505,0.0021112934,,,tumor|nontumor
TWSG1,0.023188286,0.021080619,0.0021076668,,,tumor|nontumor
ZBTB4,0.02882567,0.026718594,0.0021070763,,,tumor|nontumor
RARG,0.032864727,0.030759089,0.0021056384,,,tumor|nontumor
AKIRIN1,0.033852622,0.03174728,0.0021053404,,,tumor|nontumor
AUP1,0.04550508,0.04339979,0.002105292,,,tumor|nontumor
GPNMB,0.03221945,0.030115245,0.002104206,,,tumor|nontumor
VWA1,0.0229411,0.020840554,0.002100546,,,tumor|nontumor
UBE2M,0.045751546,0.043661203,0.0020903423,,,tumor|nontumor
EPSTI1,0.03200272,0.029917568,0.002085153,,,tumor|nontumor
SNX13,0.046745226,0.044661228,0.0020839982,,,tumor|nontumor
ABL1,0.037111443,0.03502958,0.0020818636,,,tumor|nontumor
CTBP1,0.045378882,0.043298908,0.0020799749,,,tumor|nontumor
SLCO2A1,0.05945187,0.057377268,0.002074603,,,tumor|nontumor
HERC4,0.022635115,0.020566368,0.0020687468,,,tumor|nontumor
CHST15,0.022947771,0.020880202,0.0020675696,,,tumor|nontumor
DGCR2,0.032668736,0.030602116,0.0020666197,,,tumor|nontumor
HRAS,0.02381113,0.021745969,0.0020651612,,,tumor|nontumor
RAB14,0.059689283,0.057626173,0.0020631105,,,tumor|nontumor
DAD1,0.044504706,0.042443026,0.00206168,,,tumor|nontumor
LGALS8,0.030461293,0.028399846,0.0020614471,,,tumor|nontumor
UBE2D2,0.11627736,0.1142185,0.0020588562,,,tumor|nontumor
AGRN,0.032693353,0.030638432,0.0020549204,,,tumor|nontumor
ATXN1,0.029408036,0.027356677,0.002051359,,,tumor|nontumor
GOLPH3,0.053726226,0.051678255,0.002047971,,,tumor|nontumor
GABARAPL2,0.038547732,0.036500286,0.0020474456,,,tumor|nontumor
MEAF6,0.06275758,0.06071151,0.002046071,,,tumor|nontumor
DEDD,0.031357475,0.029312015,0.00204546,,,tumor|nontumor
IGSF9,0.036505803,0.034462962,0.0020428412,,,tumor|nontumor
FRMD8,0.038402062,0.036362596,0.002039466,,,tumor|nontumor
TFG,0.06194895,0.05991098,0.0020379722,,,tumor|nontumor
SRRM2,0.06338426,0.061351467,0.0020327903,,,tumor|nontumor
CLN8,0.02714041,0.025107834,0.0020325761,,,tumor|nontumor
CHMP1A,0.0289063,0.026881376,0.0020249244,,,tumor|nontumor
SZRD1,0.028247042,0.026225753,0.0020212885,,,tumor|nontumor
TOR1AIP1,0.024306985,0.022286305,0.0020206794,,,tumor|nontumor
B3GALNT2,0.040950473,0.038931403,0.00201907,,,tumor|nontumor
PDCD6IP,0.03599663,0.033978112,0.0020185187,,,tumor|nontumor
UGDH,0.027065134,0.025047492,0.0020176414,,,tumor|nontumor
CDC34,0.035439793,0.033423547,0.0020162463,,,tumor|nontumor
SLC52A2,0.033527855,0.031512193,0.0020156614,,,tumor|nontumor
GNPAT,0.030786395,0.028773857,0.0020125378,,,tumor|nontumor
ATMIN,0.03494167,0.032930873,0.0020107962,,,tumor|nontumor
CPSF6,0.048255958,0.04624605,0.0020099059,,,tumor|nontumor
CYFIP1,0.06435736,0.062350925,0.0020064376,,,tumor|nontumor
VEZT,0.025316965,0.023315415,0.00200155,,,tumor|nontumor
TMPRSS11D,0.025877304,0.02387829,0.001999015,,,tumor|nontumor
RIOK3,0.044276305,0.04227747,0.0019988343,,,tumor|nontumor
SIRPA,0.042834423,0.040838335,0.0019960888,,,tumor|nontumor
MCUB,0.030842595,0.028848642,0.0019939523,,,tumor|nontumor
ETFRF1,0.03006187,0.028067991,0.0019938797,,,tumor|nontumor
TM2D3,0.027746608,0.02575287,0.001993738,,,tumor|nontumor
GNA13,0.027073404,0.025081823,0.0019915812,,,tumor|nontumor
PAX8-AS1,0.027015366,0.025027651,0.0019877143,,,tumor|nontumor
TRIM29,0.062153894,0.060167115,0.0019867793,,,tumor|nontumor
AIDA,0.052481577,0.050494988,0.0019865893,,,tumor|nontumor
MMP28,0.034502458,0.03251982,0.0019826367,,,tumor|nontumor
NDEL1,0.033617176,0.031635996,0.0019811802,,,tumor|nontumor
PTPA,0.030469524,0.028488398,0.0019811261,,,tumor|nontumor
DLEU1,0.02799249,0.026013548,0.0019789431,,,tumor|nontumor
PAQR4,0.024004057,0.022025844,0.001978213,,,tumor|nontumor
C8orf82,0.029101804,0.027123716,0.0019780882,,,tumor|nontumor
SELENOM,0.081989154,0.08001202,0.0019771308,,,tumor|nontumor
BCL7C,0.038340166,0.036372855,0.001967311,,,tumor|nontumor
APH1A,0.09078145,0.0888173,0.0019641519,,,tumor|nontumor
RAB38,0.047931794,0.045970388,0.0019614063,,,tumor|nontumor
SCYL2,0.022597002,0.020637246,0.001959756,,,tumor|nontumor
ACTR1B,0.03602277,0.034065083,0.0019576885,,,tumor|nontumor
PACS1,0.047111638,0.045163088,0.0019485503,,,tumor|nontumor
MKLN1,0.026928827,0.024980603,0.0019482244,,,tumor|nontumor
SVBP,0.029575733,0.02762795,0.0019477829,,,tumor|nontumor
EMC6,0.043485902,0.04153945,0.001946453,,,tumor|nontumor
POLR2H,0.042442873,0.040496945,0.0019459277,,,tumor|nontumor
MICALL1,0.0368275,0.03488268,0.0019448213,,,tumor|nontumor
MSC-AS1,0.025235644,0.023294643,0.001941001,,,tumor|nontumor
MIF,0.026211485,0.024271091,0.0019403938,,,tumor|nontumor
ZNF644,0.027251294,0.025311645,0.0019396488,,,tumor|nontumor
YAP1,0.029427368,0.02749813,0.0019292384,,,tumor|nontumor
C1orf198,0.023138195,0.021212718,0.0019254778,,,tumor|nontumor
RBCK1,0.051528495,0.04960566,0.0019228347,,,tumor|nontumor
S100A13,0.035061788,0.03314185,0.0019199364,,,tumor|nontumor
